jalus,ADJ,jealous
jam,VERB,jump
jamjam,VERB,jump
jampion,NOUN,champion
jampionpijin,NOUN,fantail
janel,NOUN,channel
janis,NOUN,chance
Japani,NOUN,Japanese
Japanis,ADJ,Japanese
japel,NOUN,chapel
japlen,NOUN,chaplain
japta,NOUN,chapter
Jarailan,PROPN,Jarailan
Jaramaja,PROPN,Jaramaja
Jaranatoa,PROPN,Jaranatoa
Jaranikey,PROPN,Jaranikey
Jaransarere,PROPN,Jaransarere
Jaraty,PROPN,Jaraty
Jaravolvol,PROPN,Jaravolvol
Jarenavsvus,PROPN,Jarenavsvus
jas,NOUN,chest
jas,AUX,just
jat,NOUN,chart
jata,NOUN,charter
jatarem,VERB,charter
jea,NOUN,chair
jeaman,NOUN,chairman
Jehova,NOUN,Jehova's Witness
jek,NOUN,jack
jek,NOUN,cheque
jek,NOUN,check
jekap,VERB,check
jekbuk,NOUN,cheque book
jekem,VERB,check
jekemap,VERB,check
jekin,VERB,check in
jekjekem,VERB,check
Jekob,NOUN,Jacob
jem,NOUN,germ
Jeman,NOUN,German
Jemes,PROPN,Jemes
jen,NOUN,chain
jeneresen,NOUN,generation
jenereta,NOUN,generator
Jenesis,NOUN,Genesis
jenis,VERB,change
jenisim,VERB,change
jenjenisim,VERB,change
jenleta,NOUN,chain letter
jenso,NOUN,chain saw
Jenuware,NOUN,January
Jeremaea,NOUN,Jeremiah
Jereviu,PROPN,Jereviu
Jeriko,NOUN,Jericho
Jerusalem,PROPN,Jerusalem
jes,NOUN,chest
Jese,NOUN,Jesse
Jeson,NOUN,Jason
jiam,VERB,jump
jiametrik,NOUN,geometric
jiamfis,NOUN,dorado
jibsel,NOUN,jib
jif,NOUN,chief
jifkuk,NOUN,head chef
jifnas,NOUN,matron
jigso,NOUN,jigsaw
jik,VERB,cheek
jiki,ADJ,cheeky
jikim,VERB,give cheek to
jikin,NOUN,chicken
jikinpok,NOUN,chicken pox
jikinwing,NOUN,chicken wing
jikjikim,VERB,give cheek to
jilisos,NOUN,chilli sauce
jin,NOUN,gin
jinja,NOUN,ginger
Jinotavara,PROPN,Jinotavara
jintraoses,NOUN,jeans
jioj,NOUN,church
jip,ADJ,cheap
jips,NOUN,chips
jiptrak,NOUN,jeep
jis,NOUN,cheese
jisas,NOUN,Jesus
Jisas,NOUN,Jesus
jisel,NOUN,chisel
Jiu,NOUN,Jew
jo,NOUN,jaw
Joana,NOUN,Joanna
Jodan,NOUN,Jordan
joen,VERB,join
joenem,VERB,join
joenjoenem,VERB,join
joenkot,NOUN,joint court
jok,NOUN,chalk
jok,NOUN,choke
jok,VERB,choke
joka,NOUN,joker
jokem,VERB,choke
jokjokem,VERB,choke
joklet,NOUN,chocolate
Jona,NOUN,Jonah
Jopa,NOUN,Joppa
jopsoe,NOUN,chop suey
Jordan,PROPN,Jordan Valley
jos,NOUN,church
Josaea,NOUN,Josiah
joshaos,NOUN,church building
Josua,NOUN,Joshua
Ju,NOUN,Jewish
Juda,NOUN,Judah
Judia,NOUN,Judea
Julae,NOUN,July
Jun,NOUN,June
junggam,NOUN,chewing gum
jus,NOUN,juice
jusum,VERB,choose
jusumaot,VERB,select
ka,NOUN,car
kabin,NOUN,cabin
kabine,NOUN,toilet
kabis,NOUN,cabbage
kabod,NOUN,cupboard
kabon,NOUN,carbon
kabonpepa,NOUN,carbon paper
kad,NOUN,card
kadamom,NOUN,cardamom
kadfon,NOUN,phonecard
kae,INTJ,hey!
Kaeafas,NOUN,Caiaphas
kaen,NOUN,kind
kaenhat,NOUN,compassion
kaenkaen,NOUN,kind
kago,NOUN,cargo
kagobot,NOUN,cargo boat
kagosip,NOUN,cargo ship
kaiak,NOUN,kayak
kaj,NOUN,partner
kakae,NOUN,food
kakao,NOUN,cocoa
kaki,NOUN,khaki
Kakola,PROPN,Kakola
kakros,NOUN,cockroach
kakrugras,NOUN,grass like spear grass
kala,NOUN,colour
kalabus,NOUN,prison
kalakala,ADJ,colourful
Kalala,PROPN,Kalala
Kalali,PROPN,Kalali
Kaldoni,NOUN,New Caledonia
Kaledoni,NOUN,New Caledonia
kalenda,NOUN,calendar
kaliko,NOUN,calico
kalipet,VERB,trip up
kalite,ADJ,excellent
kalja,NOUN,culture
kaljoral,ADJ,cultural
kalkal,VERB,break in
kalkuleta,NOUN,calculator
kalo,NOUN,ball-bearing
kalsong,NOUN,mens underpants
kaltrae,VERB,make great effort without success
kalvari,NOUN,pulpit
Kalvari,PROPN,Calvary
kam,VERB,come
Kamalbakeo,PROPN,Kamalbakeo
Kamalia,PROPN,Kamalia Lao
kamaot,VERB,come out
kambak,VERB,return
kamdaon,VERB,come down
kamel,NOUN,camel
kamera,NOUN,camera
Kamil,PROPN,Yatakwas Kamil
kamiong,NOUN,truck
kamkros,VERB,come across
kamon,INTJ,come on!
kampani,NOUN,company
kampas,NOUN,compass
kampen,NOUN,political campaign
kampoven,NOUN,camp oven
kamtru,VERB,arrive
kan,NOUN,vagina
Kanak,NOUN,Melanesian from New Caledonia
kanal,NOUN,channel
Kanal,NOUN,Santo
kandel,NOUN,candle
kandeltri,NOUN,castor oil plant
kandidet,NOUN,candidate
Kandilivu,PROPN,Kandilivu
kanduit,VERB,unable to do
kanelvet,INTJ,what can be done about it!
kaneri,NOUN,cannery
kanon,NOUN,direct hit
kanopi,NOUN,canopy
kansa,NOUN,cancer
kansel,VERB,cancelled
kanselem,VERB,cancel
kantri,NOUN,country
kanwis,NOUN,canvas
kao,NOUN,cow
kao,VERB,lie flat
kaoboe,NOUN,cowboy
kaoboefis,NOUN,butterfly bream
kaofis,NOUN,dugong
kaoj,NOUN,rubber washer
kaoju,NOUN,garden hose
Kaonameiken,PROPN,Kaonameiken
kaonem,VERB,credit
kaonsel,NOUN,council
kaonta,NOUN,counter
kaontem,VERB,count
kaontri,NOUN,country
kaori,NOUN,kauri timber
kaori,NOUN,cowrie shell
kaorisel,NOUN,cowrie shell
kap,NOUN,cup
kap,NOUN,cap
kapa,NOUN,roofing iron
Kapadosia,NOUN,Cappadocia
Kapaneam,NOUN,Capernaum
kapenta,NOUN,carpenter
kapod,NOUN,cupboard
kapod,NOUN,kapok tree
kapoktri,NOUN,kapok tree
kapsaedem,VERB,tip over
kapsaet,VERB,tip over
kapsaetem,VERB,tip over
kapsaetemaot,VERB,tip out / pour out
kaptel,NOUN,capital
kapten,NOUN,captain
kar,NOUN,car
karaf,NOUN,carafe
karakara,PROPN,karakara
karasin,NOUN,kerosine
karekil,VERB,injured
karem,VERB,carry
karemaot,VERB,take off / take out
kari,NOUN,curry
Kari,PROPN,Moru Kari
karier,NOUN,gravel
karikulum,NOUN,curriculum
karikyulum,NOUN,curriculum
karipaoda,NOUN,curry powder
Karipaoda,NOUN,Cappadocia
karong,NOUN,trevalley
karot,NOUN,carrot
karsak,VERB,get waylaid
karsin,NOUN,kerosine
kartong,NOUN,carton
kas,NOUN,cash
kasaot,VERB,pay full price
kasbokis,NOUN,cashbox
kasem,VERB,get / receive / obtain
kasen,NOUN,cousin
kaset,NOUN,cassette
kasetoel,NOUN,castor oil plant
kasi,NOUN,bra / Tannese person
kasino,NOUN,casino
kasis,NOUN,cassia
kaskad,NOUN,waterfall
kaskrut,NOUN,snack
kasmane,NOUN,cash
kaspalatet,INTJ,don’t worry about it
kasroel,NOUN,castor oil plant
kastedapol,NOUN,custard apple
kastom,NOUN,custom
kastoma,NOUN,customer
kat,NOUN,cart
kat,VERB,cut
katapila,NOUN,caterpillar
katedral,NOUN,cathedral
katelfis,NOUN,cuttlefish
katelget,NOUN,cattle grid
katem,VERB,cut
katemaot,VERB,cut out
katemap,VERB,cut up
katemdaon,VERB,cut down
katikati,NOUN,fundraising card game
Katinaluluiken,PROPN,Katinaluluiken
kating,NOUN,kava variety
katkat,VERB,cut / chop
katkatem,VERB,chop
katkros,VERB,go across
Katolik,NOUN,Catholic
katon,NOUN,carton
katrij,NOUN,cartridge
katsot,VERB,unable to finish
katun,NOUN,cartoon
kavaba,NOUN,kava bar
kavendes,NOUN,Cavendish banana variety
kavet,VERB,crave
kavetem,VERB,crave
kavika,NOUN,Malay apple
kavremap,VERB,cover up
kawem,VERB,knock unconscious
Kayoayo,PROPN,Lownap Kayoayo
kea,VERB,care
keis,NOUN,case
kek,NOUN,cake
Kellai,PROPN,Kellai
kemikel,NOUN,chemical
Kenan,NOUN,Canaan
kenu,NOUN,canoe
kenutri,NOUN,canoe tree
Kerembei,PROPN,Kerembei
Kerembitia,PROPN,Kerembitia
Keren,PROPN,Keren Tavui
kerena,PROPN,kerena
Kerepua,PROPN,Kerepua
Kerevinompu,PROPN,Kerevinompu
Kervalise,PROPN,Kervalise
kes,NOUN,case
kesontral,NOUN,French treasury
ketel,NOUN,kettle
Keyembak,PROPN,Keyembak
ki,NOUN,key
kibod,NOUN,keyboard
kidni,NOUN,kidney
kijin,NOUN,kitchen
kik,VERB,kick
kikikim,VERB,kick
kikim,VERB,kick
kikimaot,VERB,kick out
kikimap,VERB,exorcise
kil,NOUN,injury
kil,NOUN,keel
kilim,NOUN,hit / kill
kilimaot,VERB,wipe out / knock out
kilimbak,VERB,kill oneself
kilimdaon,VERB,reduce
kilkilim,VERB,hit / kill
kilkilimaot,VERB,wipe out / knock out
kilkilimdaon,VERB,reduce
kilo,NOUN,kilogram
kilometa,NOUN,kilometre
kilomita,NOUN,kilometre
kilot,NOUN,ladies panties
kinda,NOUN,preschool
kindagaten,NOUN,preschool
kingfaol,NOUN,bird
kingfis,NOUN,kingfish
kios,NOUN,kiosk / round house
kip,VERB,keep
kipim,VERB,keep
kirap,VERB,get up
kirapem,VERB,get up
kirkirap,VERB,get up
kirkirapem,VERB,get up
kis,VERB,kiss
kisim,VERB,kiss
kiskisim,VERB,kiss
Kisule,PROPN,Kisule
kitkit,VERB,draw (in sport)
Kitow,PROPN,Kitow
klab,NOUN,club
klaem,VERB,climb
klaemap,VERB,climb up
klaemdaon,VERB,climb down
klaj,NOUN,clutch
klak,NOUN,clerk of court
klaket,NOUN,thongs / jandals
klakson,NOUN,horn
klamsel,NOUN,clam
klaod,NOUN,cloud
klapem,VERB,clap
klaphan,VERB,clap
klas,NOUN,class grade
klasmen,NOUN,league ladder in sport
klasrum,NOUN,classroom
klaswok,NOUN,classwork
Kleitaleiken,PROPN,Kleitaleiken
kleksen,NOUN,collection
klem,NOUN,claim
klemem,VERB,claim
klepot,NOUN,clay pot
kleva,NOUN,clairvoyant
klevaman,NOUN,clairvoyant
klia,ADJ,clear
kliarem,VERB,clear
klif,NOUN,cliff
klik,VERB,click
klin,ADJ,clean
klinik,NOUN,clinic
klinim,VERB,clean
klinimaot,VERB,clean out
klinklinim,VERB,clean
klirim,VERB,clear out
klok,NOUN,clock
kloklosap,ADV,close together
klos,NOUN,clothes
klos,VERB,closed
klosap,ADV,near close
klosap,ADP,near close
klosem,VERB,close
klosis,NOUN,toilet
klospin,NOUN,clothes pegs
ko,NOUN,core
kobra,NOUN,cobra
kod,NOUN,code
koel,NOUN,coil
kof,VERB,cough
kofe,NOUN,coffee
kofi,NOUN,coffee
kofkof,VERB,cough
kofol,NOUN,corporal
koja,NOUN,coach
kok,NOUN,penis
kok,NOUN,cola drink
koka,NOUN,cola drink
kokakola,NOUN,Coca Cola
kokbun,NOUN,erection
kokgras,NOUN,male pubic hair
kokias,NOUN,shell
koking,NOUN,caulking
kokmit,NOUN,foreskin
kokonas,NOUN,coconut
kokot,NOUN,large aluminium saucepan
koksen,NOUN,coxswain
kokskin,NOUN,foreskin
koktel,NOUN,cocktail
kol,NOUN,coal
kol,NOUN,call
kol,NOUN,cold
Kole,PROPN,Kole 1 or Kole 2
kolem,VERB,call
kolget,NOUN,colgate
koljisel,NOUN,cold chisel
kolkol,ADJ,cold
kolman,NOUN,pressure lamp
koloeni,INTJ,wow!
kolokoloeni,INTJ,wow!
Kolosi,NOUN,Colossae
kolrum,NOUN,cold store
kolsingglet,NOUN,light jacket
kolsot,NOUN,light jacket
kolta,NOUN,bitumen
koltaem,NOUN,dry season
koltarem,VERB,seal road
koltraoses,NOUN,track pants
kolwota,NOUN,cold water
kom,NOUN,comb
komem,VERB,comb
Komerana,PROPN,Komerana
kominis,NOUN,communist
komisa,NOUN,commissar
komiti,NOUN,committee
komitim,VERB,commit
komkomem,VERB,comb
kompea,VERB,compare
komperem,VERB,compare
kompiuta,NOUN,computer
komplen,VERB,complain
kompos,NOUN,compass
komposem,VERB,compose
kompresa,NOUN,compressor
komtri,NOUN,boxwood tree
komunike,NOUN,press release
komuniti,NOUN,community
komyuniti,NOUN,community
kon,NOUN,corn
kona,NOUN,corner
Kona,PROPN,Kona
konbif,NOUN,corned beef
kondom,NOUN,condom
kondominiom,NOUN,condiminium
koneto,NOUN,cornetto
konfius,ADJ,confused
konfrens,NOUN,conference
konggres,NOUN,political party congress
koniak,NOUN,cognac
Konilias,NOUN,Cornelius
konkon,ADJ,sour
Konkon,PROPN,Konkon
konset,NOUN,concert
konstitusen,NOUN,constitution
konstityusen,NOUN,constitution
konstraksen,NOUN,construction
kontak,VERB,contact
kontaktem,VERB,contact
kontena,NOUN,container
kontrak,NOUN,contract
kontrol,NOUN,control
kontrolem,VERB,control
kopa,NOUN,copper
kopi,NOUN,copy
kopra,NOUN,copra
kopratif,NOUN,cooperative
koreksen,NOUN,correction
korektem,VERB,correct
korel,NOUN,coral
korelberi,NOUN,coral berry
kores,NOUN,chorus
Korin,NOUN,Corinth
Koro,PROPN,Koro
koronivia,NOUN,type of grass
korosol,NOUN,soursop
kos,NOUN,course
kosem,VERB,overcharge / cause
kot,NOUN,coat
kot,NOUN,court
kota,NOUN,quarter
koteks,NOUN,tampons
koten,NOUN,cotton
kotentri,NOUN,cotton tree
kothaos,NOUN,courthouse
kotwaea,NOUN,coathanger
Kowe,PROPN,Kowe
krab,NOUN,crab
krae,VERB,cry
Kraes,NOUN,Christ
Kraf,NOUN,Kraft
krak,ADJ,crack
krangke,ADJ,stupid / crazy
kraon,NOUN,ground
kraonwom,NOUN,ground worm
krap,VERB,grab
kras,NOUN,grass
kravel,NOUN,gravel
Krekof,NOUN,Craig Cove
kres,NOUN,watercress
kreta,NOUN,grater
kretem,VERB,grate
krik,NOUN,creek / gully
kriket,NOUN,cricket
krim,NOUN,cream / icing
kriminol,NOUN,criminal
krip,VERB,creep
kripim,VERB,go off secretly
Krismes,NOUN,Christmas
krismestri,NOUN,christmas tree / flame tree
krismesyam,NOUN,white Guinea yam
Krispas,NOUN,Crispas
Krit,NOUN,Crete
kritim,VERB,greet
kritisaesem,VERB,criticise
kro,VERB,grow
kroap,VERB,grow up
krokodael,NOUN,crocodile
Kronikel,NOUN,Chronicles
krop,NOUN,crop
kroping,VERB,cropping
kros,ADJ,cross
kros,NOUN,cross
kros,VERB,cross
krosem,VERB,go across
kroskat,VERB,go across
kroswud,NOUN,cross beam
kru,NOUN,crew
kruked,ADJ,crooked
krukedem,VERB,bend / curl
krukedfasin,NOUN,dishonesty
krukednaef,NOUN,grass knife
krukedsaf,NOUN,crankshaft
krumba,NOUN,crowbar
kubmet,NOUN,cubic metre
kuk,VERB,cook
kukamba,NOUN,cucumber
kukum,VERB,cook
Kukwehu,PROPN,Loone Kukwehu
Kulbaga,PROPN,Kulbaga
Kuluvo,PROPN,Kuluvo
kumala,NOUN,sweet potato
Kumreut,PROPN,Kumreut
Kundude,PROPN,Kundude
kungfu,NOUN,martial arts
kurikulum,NOUN,curriculum
Kurumambe,PROPN,Kurumambe
kuse,INTJ,get outside / lie down
kuskus,NOUN,silver eared honeyeater
Kutan,PROPN,Kutan
kwaea,NOUN,choir
Kwaerinias,NOUN,Quirinius
kwaet,ADJ,quiet
kwaetem,VERB,quieten down
Kwainavoha,PROPN,Kwainavoha
kwalifae,ADJ,qualified
kwalifikesen,NOUN,qualification
Kwamera,PROPN,Kwamera
Kwanglav,PROPN,Kwanglav
kwarantin,NOUN,quarantine
Kwaruitulo,PROPN,Kwaruitulo
kwasong,NOUN,croissant
Kwat,PROPN,Kwat
Kweso,PROPN,Kweso
kwestin,NOUN,question
kwestinim,VERB,ask
kwestinmak,NOUN,question mark
Kweyegmagde,PROPN,Kweyegmagde
kwik,ADV,quick
kwikmaen,ADJ,short tempered
kwiktaem,ADV,quickly
kwin,NOUN,queen
kwinin,NOUN,tablet / quinine
Kwinslan,NOUN,Queensland
kwis,NOUN,quiz
kwonsethat,NOUN,quonset hut
kwota,NOUN,quarter
kwotaraon,NOUN,quarter round timber
Kwururetokwa,PROPN,Kwururetokwa
Labaru,PROPN,Labaru
Labetbak,PROPN,Labetbak
Labnanga,PROPN,Labnanga
Labo,PROPN,Labo
labsan,NOUN,Pernod
Labultamata,PROPN,Labultamata
Labulwol,PROPN,Labulwol
Labung,PROPN,Labung
Labwaen,PROPN,Labwaen
Labwatbua,PROPN,Labwatbua
Labwatgongoro,PROPN,Labwatgongoro
Labwatmalihlihi,PROPN,Labwatmalihlihi
lada,NOUN,ladder
lae,NOUN,garlic
laebri,NOUN,library
laef,ADJ,alive
laefblad,NOUN,living descendent
laefboe,NOUN,lifebuoy
laefjaket,NOUN,life jacket
laefkap,NOUN,trophy
laefraf,NOUN,life raft
laefstok,NOUN,livestock
laeftaem,NOUN,lifetime
laeftrofi,NOUN,trophy
laek,VERB,like
laekem,VERB,like
laeklaekem,VERB,like
laem,NOUN,lime
laen,NOUN,line
laenamap,VERB,line up
laenap,VERB,line up
laenbrij,NOUN,east wind
laenem,VERB,line
laenlaenap,VERB,line up
laeon,NOUN,lion
laesens,NOUN,licence
laet,NOUN,light
laetaot,INTJ,lights out!
laetem,VERB,light
laetlaetem,VERB,light
laetning,NOUN,lightning
laetskin,NOUN,light skinned person
laf,VERB,laugh
lafet,NOUN,celebration / feast
Lafna,PROPN,Lafna
lafrik,INTJ,surprise
Lagai,PROPN,Lagai
Lagatava,PROPN,Lagatava
laglas,NOUN,ice
Lagua,PROPN,Loone Lagua
lagun,NOUN,lagoon
Lahabar,PROPN,Lahabar
Lahwenuwi,PROPN,Lahwenuwi
Lajinojino,PROPN,Lajinojino
Lajmoli,PROPN,Lajmoli
Lakalangia,PROPN,Lakalangia
lakarier,NOUN,gravel
lakaskad,NOUN,waterfall
Lakatoro,PROPN,Lakatoro
lakermes,NOUN,school or church breakup
Laketam,PROPN,Laketam
Lakhalu,PROPN,Lakhalu
laki,NOUN,lucky
Lakilia,PROPN,Lakilia
Lakinakinae,PROPN,Lakinakinae
lakol,NOUN,glue
lakomuniong,NOUN,communion (Catholic)
lakrem,NOUN,icing
Lalaelieli,PROPN,Lalaelieli
Lalao,PROPN,Lalao
Lalaolo,PROPN,Lalaolo
Lalaundie,PROPN,Lalaundie
Lalavara,PROPN,Lalavara
Lalbung,PROPN,Lalbung
Lalinda,PROPN,Lalinda S.D.A
Lalkofe,PROPN,Lalkofe
Lalngetak,PROPN,Lalngetak
Lalwuk,PROPN,Lalwuk
lam,NOUN,lamp
lam,NOUN,pimple / lump
Lamakawin,PROPN,Lamakawin
Lamakoiere,PROPN,Lamakoiere
Lamal,PROPN,Lamal
Lamalalmita,PROPN,Lamalalmita
Lamalanga,PROPN,Lamalanga
laman,NOUN,lemon
Lamanapiepi,PROPN,Lamanapiepi
Lamanaruan,PROPN,Lamanaruan
Lamangoati,PROPN,Lamangoati
Lamanhual,PROPN,Lamanhual
Lamanian,PROPN,Lamanian
Lamanul,PROPN,Lamanul
Lamanuo,PROPN,Lamanuo
Lamap,PROPN,Lamap
Lamapruan,PROPN,Lamapruan Pr School
Lamarahab,PROPN,Lamarahab
Lambetra,PROPN,Lambetra
Lambubu,PROPN,Lambubu
Lambue,PROPN,Lambue
Lambulmbatuei,PROPN,Lambulmbatuei
Lamen,PROPN,Lamen
Lamenu,PROPN,Lamenu Bay
lameri,NOUN,town hall
lames,NOUN,Catholic mass
lamin,NOUN,mine
Laminaora,PROPN,Laminaora
Lamitatal,PROPN,Lamitatal
Lamkail,PROPN,Lamkail
lamklok,NOUN,alarm clock
Lamlu,PROPN,Lamlu
Lamnatu,PROPN,Lamnatu
Lamoru,PROPN,Lamoru
Lampubu,PROPN,Lampubu
Lamrao,PROPN,Lamrao
Lamthawekal,PROPN,Lamthawekal
Lamuruntoa,PROPN,Lamuruntoa
lan,VERB,learn
Lanahula,PROPN,Lanahula
lanem,VERB,learn
lang,NOUN,lung
langlang,VERB,flirt
Lanigebog,PROPN,Lanigebog
Lanimlelang,PROPN,Lanimlelang
Laninik,PROPN,Laninik
lanis,NOUN,launch / boat
Lanop,PROPN,Lanop
lanrova,NOUN,Landrover
lanwis,NOUN,language
laod,VERB,allowed
laodem,VERB,louden
Laodisia,NOUN,Laodicea
Laol,PROPN,Laol
Laonamoa,PROPN,Laonamoa
Laone,PROPN,Laone
laos,NOUN,louse
Laotires,PROPN,Laotires
Lapang,PROPN,Lapang Nuo
Lapang,PROPN,Lapang Nuying
Lapang,PROPN,Lapang Tuai
Lapangtowa,PROPN,Lapangtowa
Lapasilis,PROPN,Lapasilis
lapat,VERB,shhot marbles with foot over line (illegal)
lape,NOUN,salary
Lape,PROPN,Lape Bridge
Lapen,PROPN,Enpek Lapen
lapios,NOUN,mattock
Lapkit,PROPN,Lapkit
laplap,NOUN,pudding of grated tuber/banana coconut milk
laplas,NOUN,public park (in Santo)
Lapnuman,PROPN,Lapnuman
Lapotai,PROPN,Lapotai Poipoi
lapul,NOUN,light bulb
Lare,PROPN,Lare
Larevet,PROPN,Larevet
lariken,NOUN,larriken
Larkam,PROPN,Larkam
Larouk,PROPN,Larouk
Laruanu,PROPN,Laruanu
las,ADJ,last
Lasarav,PROPN,Lasarav
lasbon,NOUN,youngest child
lasdei,NOUN,judgement day
Lasenuwei,PROPN,Lasenuwei
lasitern,NOUN,rainwater reservoir
laskad,NOUN,card game
laskwota,NOUN,last quarter of moon
laslas,NOUN,type of tree
lasos,NOUN,sauce
lastaem,ADV,previously
lastik,NOUN,elastic
lastiktaem,NOUN,Vanuatu time
lastikwud,NOUN,shangai
lastok,NOUN,dying words
Lasuikarakara,PROPN,Lasuikarakara
lasup,NOUN,gravy
laswan,ADJ,last one
latab,NOUN,trestle table
Latano,PROPN,Latano
Latapu,PROPN,Latapu
lateras,NOUN,terrace
Lathi,PROPN,Lathi
Lathkar,PROPN,Lathkar
Latun,PROPN,Latun
Laumu,PROPN,Laumu
Laus,PROPN,Laus
Lausake,PROPN,Lausake
lav,NOUN,love
lavalava,NOUN,waist cloth
Lavalsal,PROPN,Lavalsal
Lavatu,PROPN,Lavatu
lavem,VERB,love
lavlavem,VERB,love
lavlaven,INTJ,goodnight
Lavor,PROPN,Lavor
Lavusi,PROPN,Lavusi
Lawa,PROPN,Lawa
Lawagantoa,PROPN,Lawagantoa
Lawangi,PROPN,Lawangi
Lawir,PROPN,Lawir
Lawital,PROPN,Lawital
leba,NOUN,labourer
Lebaen,PROPN,Lebaen
Lebal,PROPN,Lebal
Lebathi,PROPN,Lebathi
Lebelowo,PROPN,Lebelowo
Lebeta,PROPN,Lebeta
Lebetabok,PROPN,Lebetabok
Lebor,PROPN,Lebor
Lebutjubutjuvet,PROPN,Lebutjubutjuvet
Lebutsubutsuvet,PROPN,Lebutsubutsuvet
led,NOUN,lead
ledaon,VERB,lie down
ledi,NOUN,lady's finger banana
ledifingga,NOUN,lady's finger banana
ledlaen,NOUN,sounding line
ledmasket,NOUN,air rifle
Ledowar,PROPN,Ledowar
Ledunsivi,PROPN,Ledunsivi
lef,NOUN,left
lefhaf,NOUN,left half forward
lefhan,NOUN,left hand
lefsaed,ADJ,left side
leftemap,VERB,lift up
lefwing,NOUN,left wing
legim,NOUN,vegetable
lego,VERB,leave
Lehali,PROPN,Lehali
Lehili,PROPN,Lehili
Lehiwuk,PROPN,Lehiwuk
lei,VERB,lean
leji,NOUN,lychee
Lekal,PROPN,Lekal
Lekaro,PROPN,Lekaro
Lekatraba,PROPN,Lekatraba
Leken,PROPN,Leken
leko,VERB,let go
lektrik,NOUN,electric
Lekwel,PROPN,Lekwel
Lekwiyangle,PROPN,Lekwiyangle
Lele,PROPN,Lele
lelebet,ADV,little / somewhat
Lelek,PROPN,Lelek
Lelepa,PROPN,Lelepa
lelu,NOUN,chasey game
Lelualu,PROPN,Lelualu
Lemaiqon,PROPN,Lemaiqon
Lemalmal,PROPN,Lemalmal
Lemamleke,PROPN,Lemamleke
Lemanioc,PROPN,Lemanioc
Lemanman,PROPN,Lemanman
Lemaru,PROPN,Lemaru
Lematete,PROPN,Lematete
Lemaviko,PROPN,Lemaviko
Lembetiar,PROPN,Lembetiar
Lembinwen,PROPN,Lembinwen
Lemboro,PROPN,Lemboro
Lembot,PROPN,Lembot
Lembot,PROPN,Lembot 2
Lembu,PROPN,Lembu
Lemelang,PROPN,Lemelang
Lemiligi,PROPN,Lemiligi
Lemoga,PROPN,Lemoga
Lempeto,PROPN,Lempeto
Lenafa,PROPN,Lenafa
Lenakel,PROPN,Lenakel
Lenaken,PROPN,Lenaken
Lenarawia,PROPN,Lenarawia
Lenatam,PROPN,Lenatam
Lenatuan,PROPN,Lenatuan
Lenawawa,PROPN,Lenawawa
Leneai,PROPN,Leneai
Lenemita,PROPN,Lenemita
Lenga,PROPN,Lenga
Lenmout,PROPN,Lenmout
Lenpeukel,PROPN,Lenpeukel
Lenpupu,PROPN,Lenpupu Nipin
Leon,PROPN,Leon
lepa,NOUN,leper
Lepa,PROPN,Lepa
Lepak,NOUN,Easter
lepaman,NOUN,leper
lepap,NOUN,pope
Lepen,PROPN,Lepen
lepraman,NOUN,leper
lepros,NOUN,leprosy
Lepuku,PROPN,Lepuku
Lepya,PROPN,Lepya
Lerankaro,PROPN,Lerankaro
Lerat,PROPN,Lerat
Leravinanposvi,PROPN,Leravinanposvi
Lerongrong,PROPN,Lerongrong
les,ADJ,lazy
les,NOUN,lace
Lesa,PROPN,Lesa
Lesarintemwat,PROPN,Lesarintemwat
Lesasa,PROPN,Lesasa
Lesasanadam,PROPN,Lesasanadam
Lesawai,PROPN,Lesawai (Aid Post)
lesbaga,NOUN,lazy person
Lesekere,PROPN,Lesekere
lesen,VERB,lesson
Lesereplag,PROPN,Lesereplag
Lesus,PROPN,Lesus
let,ADV,late
let,VERB,allow
leta,NOUN,letter
Letawaus,PROPN,Letawaus
letem,VERB,let
Leterlo,PROPN,Leterlo
Leton,PROPN,Leton
Letoro,PROPN,Letoro
Letowat,PROPN,Letowat
Letowopam,PROPN,Letowopam
leva,NOUN,liver
levelem,VERB,level
leven,NOUN,eleven
Levetbao,PROPN,Levetbao
Levetlis,PROPN,Levetlis
Levetmisse,PROPN,Levetmisse
Leviam,PROPN,Leviam 1
Leviam,PROPN,Leviam 2
Levitikas,NOUN,Leviticus
Levlik,PROPN,Levlik
Levolvol,PROPN,Levolvol
Levow,PROPN,Levow
Levundo,PROPN,Levundo
Lewaima,PROPN,Lewaima
Lewakabet,PROPN,Lewakabet
Lewiar,PROPN,bush sprite
Lewotniok,PROPN,Lewotniok
Lewuslat,PROPN,Lewuslat
Liavzedam,PROPN,Liavzedam
Libetalalak,PROPN,Libetalalak
Libia,NOUN,Libya
lida,NOUN,leader
lidas,NOUN,leaders
lidasip,NOUN,leadership
Lidia,NOUN,Lydia
lidim,VERB,lead
lif,NOUN,leaf
lifti,NOUN,tea
lik,VERB,leak
Likaonia,NOUN,Lycaonian
Likasak,PROPN,Likasak
likim,VERB,lick
Likon,PROPN,Likon
Likwal,PROPN,Likwal
likwid,NOUN,liquid
lili,NOUN,lily
Limap,PROPN,Limap
limber,NOUN,pauper
limonad,NOUN,lemonade
Linbul,PROPN,Linbul
Linduri,PROPN,Linduri
Lingarakh,PROPN,Lingarakh
Lini,NOUN,family name
Liro,PROPN,Liro
